,index_x,PassengerId,Survived,Pclass,Name,Sex,Age_x,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Surname_x,Firstname,Othernames,KaggleAge,index_y,Surname_y,First Names,Age_y,Boarded,Survivor (S) or Victim (†),AgeDiff
768,25,26,1.0,3,AsplundMrs Selma Augusta Emilia,female,38.0,1,5,347077,31.3875,,S,Mrs,Asplund,Selma,Augusta Emilia Johansson,38.0,62.0,Asplund,Mrs Selma Augusta Emilia,38.0,Southampton,S,0.0
769,471,472,0.0,3,CacicMr Luka,male,38.0,0,0,315089,8.6625,,S,Mr,Cacic,Luka,,38.0,179.0,Cacic,Mr Luka,38.0,Southampton,†,0.0
770,1,2,1.0,1,CumingsMrs Florence Briggs,female,38.0,1,0,PC 17599,71.2833,C85,C,Mrs,Cumings,Florence,Briggs Thayer,38.0,286.0,Cumings,Mrs Florence Briggs,35.0,Cherbourg,S,3.0
771,716,717,1.0,1,BeckerMiss Marion Louise,female,38.0,0,0,PC 17757,227.525,C45,C,Miss,Endres,Caroline,,38.0,104.0,Becker,Miss Marion Louise,4.0,Southampton,S,34.0
772,357,358,0.0,2,FunkMiss Annie Clemmer,female,38.0,0,0,237671,13.0,,S,Miss,Funk,Annie,,38.0,424.0,Funk,Miss Annie Clemmer,38.0,Southampton,†,0.0
773,1292,1293,,2,GaleMr Harry,male,38.0,1,0,28664,21.0,,S,Mr,Gale,Harry,,38.0,428.0,Gale,Mr Harry,38.0,Southampton,†,0.0
774,465,466,0.0,3,No name match,male,38.0,0,0,SOTON/O.Q. 3101306,7.05,,S,Mr,Goncalves,Manuel,,38.0,,,,,,,
775,332,333,0.0,1,GrahamMr George Edward,male,38.0,0,1,PC 17582,153.4625,C91,S,Mr,Graham,George,,38.0,470.0,Graham,Mr George Edward,38.0,Southampton,†,0.0
776,224,225,1.0,1,HoytMr Frederick Maxfield,male,38.0,1,0,19943,90.0,C93,S,Mr,Hoyt,Frederick,,38.0,568.0,Hoyt,Mr Frederick Maxfield,38.0,Southampton,S,0.0
777,61,62,1.0,1,No name match,female,38.0,0,0,113572,80.0,B28,,Miss,Icard,Amelie,,38.0,,,,,,,
778,108,109,0.0,3,RekicMr Tido,male,38.0,0,0,349249,7.8958,,S,Mr,Rekic,Tido,,38.0,993.0,Rekic,Mr Tido,38.0,Southampton,†,0.0
779,822,823,0.0,1,ReuchlinMr Jonkheer Johan George,male,38.0,0,0,19972,0.0,,S,Jonkheer,Reuchlin,John,,38.0,996.0,Reuchlin,Mr Jonkheer Johan George,38.0,Cherbourg,†,0.0
780,1238,1239,,3,George/JosephMrs Shawneene,female,38.0,0,0,2688,7.2292,,C,Mrs,Whabee,Shawneene,Abi-Saab,38.0,436.0,George/Joseph,Mrs Shawneene,38.0,Cherbourg,S,0.0
781,1306,1307,,3,SætherMr Simon Sivertsen,male,38.5,0,0,SOTON/O.Q. 3101262,7.25,,S,Mr,Saether,Simon,,38.5,1174.0,Sæther,Mr Simon Sivertsen,43.0,Southampton,†,-4.5
782,13,14,0.0,3,AnderssonMr Anders Johan,male,39.0,1,5,347082,31.275,,S,Mr,Andersson,Anders,,39.0,37.0,Andersson,Mr Anders Johan,39.0,Southampton,†,0.0
783,610,611,0.0,3,AnderssonMrs Alfrida Konstantia Brogren,female,39.0,1,5,347082,31.275,,S,Mrs,Andersson,Alfrida,Konstantia Brogren,39.0,39.0,Andersson,Mrs Alfrida Konstantia Brogren,39.0,Southampton,†,0.0
784,806,807,0.0,1,AndrewsMr Thomas,male,39.0,0,0,112050,0.0,A36,S,Mr,Andrews,Thomas,,39.0,44.0,Andrews,Mr Thomas,39.0,Belfast,†,0.0
785,835,836,1.0,1,ComptonMiss Sara Rebecca,female,39.0,1,1,PC 17756,83.1583,E49,C,Miss,Compton,Sara,,39.0,254.0,Compton,Miss Sara Rebecca,39.0,Cherbourg,S,0.0
786,1125,1126,,1,CumingsMr John Bradley,male,39.0,1,0,PC 17599,71.2833,C85,C,Mr,Cumings,John,,39.0,285.0,Cumings,Mr John Bradley,39.0,Cherbourg,†,0.0
787,1222,1223,,1,DullesMr William Crothers,male,39.0,0,0,PC 17580,29.7,A18,C,Mr,Dulles,William,,39.0,359.0,Dulles,Mr William Crothers,39.0,Cherbourg,†,0.0
788,1228,1229,,3,EliasMr Joseph jr.,male,39.0,0,2,2675,7.2292,,C,Mr,Elias,Joseph,,39.0,372.0,Elias,Mr Joseph jr.,15.0,Cherbourg,†,24.0
789,931,932,,3,KarunMr Franz,male,39.0,0,1,349256,13.4167,,C,Mr,Karun,Franz,,39.0,640.0,Karun,Mr Franz,39.0,Cherbourg,S,0.0
790,1215,1216,,1,No name match,female,39.0,0,0,24160,211.3375,,S,Miss,Kreuchen,Emilie,,39.0,,,,,,,
791,811,812,0.0,3,LesterMr James,male,39.0,0,0,A/4 48871,24.15,,S,Mr,Lester,James,,39.0,709.0,Lester,Mr James,26.0,Southampton,†,13.0
792,808,809,0.0,2,MeyerMr August,male,39.0,0,0,248723,13.0,,S,Mr,Meyer,August,,39.0,800.0,Meyer,Mr August,31.0,Southampton,†,8.0
793,705,706,0.0,2,MorleyMr Henry Samuel,male,39.0,0,0,250655,26.0,,S,Mr,Morley,"""Mr","Henry Marshall""",39.0,827.0,Morley,Mr Henry Samuel,38.0,Southampton,†,1.0
794,400,401,1.0,3,NiskänenMr Juha,male,39.0,0,0,STON/O 2. 3101289,7.925,,S,Mr,Niskanen,Juha,,39.0,883.0,Niskänen,Mr Juha,39.0,Southampton,S,0.0
795,1305,1306,,1,No name match,female,39.0,0,0,PC 17758,108.9,C105,C,Ocana,Oliva y,Dona.,,39.0,,,,,,,
796,795,796,0.0,2,OtterMr Richard,male,39.0,0,0,28213,13.0,,S,Mr,Otter,Richard,,39.0,906.0,Otter,Mr Richard,38.0,Southampton,†,1.0
797,885,886,0.0,3,RiceMrs Margaret,female,39.0,0,5,382652,29.125,,Q,Mrs,Rice,Margaret,Norton,39.0,1005.0,Rice,Mrs Margaret,39.0,Queenstown,†,0.0
798,528,529,0.0,3,SalonenMr Johan Werner,male,39.0,0,0,3101296,7.925,,S,Mr,Salonen,Johan,,39.0,1067.0,Salonen,Mr Johan Werner,29.0,Southampton,†,10.0
799,577,578,1.0,1,SilveyMr William Baird,female,39.0,1,0,13507,55.9,E44,S,Mrs,Silvey,Alice,Munger,39.0,1097.0,Silvey,Mr William Baird,51.0,Cherbourg,†,-12.0
800,558,559,1.0,1,TaussigMrs Tillie,female,39.0,1,1,110413,79.65,E67,S,Mrs,Taussig,Tillie,Mandelbaum,39.0,1181.0,Taussig,Mrs Tillie,39.0,Southampton,S,0.0
801,581,582,1.0,1,ThayerMrs Marian Longstreth,female,39.0,1,1,17421,110.8833,C68,C,Mrs,Thayer,Marian,Longstreth Morris,39.0,1188.0,Thayer,Mrs Marian Longstreth,39.0,Cherbourg,S,0.0
802,40,41,0.0,3,AhlinMrs Johanna Persdotter,female,40.0,1,0,7546,9.475,,S,Mrs,Ahlin,Johanna,Persdotter Larsson,40.0,11.0,Ahlin,Mrs Johanna Persdotter,40.0,Southampton,†,0.0
803,1065,1066,,3,AsplundMr Carl Oscar Vilhelm Gustafsson,male,40.0,1,5,347077,31.3875,,S,Mr,Asplund,Carl,Oscar Vilhelm,40.0,60.0,Asplund,Mr Carl Oscar Vilhelm Gustafsson,40.0,Southampton,†,0.0
804,661,662,0.0,3,BadtMr Mohamed,male,40.0,0,0,2623,7.225,,C,Mr,Badt,Mohamed,,40.0,79.0,Badt,Mr Mohamed,40.0,Cherbourg,†,0.0
805,209,210,1.0,1,BlankMr Henry,male,40.0,0,0,112277,31.0,A31,C,Mr,Blank,Henry,,40.0,126.0,Blank,Mr Henry,39.0,Cherbourg,S,1.0
806,188,189,0.0,3,BourkeMr John,male,40.0,1,1,364849,15.5,,Q,Mr,Bourke,John,,40.0,133.0,Bourke,Mr John,42.0,Queenstown,†,-2.0
807,670,671,1.0,2,BrownMr Thomas William Solomon,female,40.0,1,1,29750,39.0,,S,Mrs,Brown,Elizabeth,Catherine Ford,40.0,155.0,Brown,Mr Thomas William Solomon,60.0,Southampton,†,-20.0
808,1168,1169,,2,FaunthorpeMr Harry Bartram,male,40.0,1,0,2926,26.0,,S,Mr,Faunthorpe,Harry,,40.0,386.0,Faunthorpe,Mr Harry Bartram,41.0,Southampton,†,-1.0
809,1030,1031,,3,GoodwinMr Charles Edward,male,40.0,1,6,CA 2144,46.9,,S,Mr,Goodwin,Charles,,40.0,465.0,Goodwin,Mr Charles Edward,14.0,Southampton,†,26.0
810,263,264,0.0,1,CarbinesMr William,male,40.0,0,0,112059,0.0,B94,S,Mr,Harrison,William,,40.0,195.0,Carbines,Mr William,19.0,Southampton,†,21.0
811,1076,1077,,2,MayberyMr Frank Hubert,male,40.0,0,0,239059,16.0,,S,Mr,Maybery,Frank,,40.0,770.0,Maybery,Mr Frank Hubert,36.0,Southampton,†,4.0
812,609,610,1.0,1,SageMiss Elizabeth Ada,female,40.0,0,0,PC 17582,153.4625,C125,S,Miss,Shutes,Elizabeth,,40.0,1057.0,Sage,Miss Elizabeth Ada,10.0,Southampton,†,30.0
813,561,562,0.0,3,SivicMr Husein,male,40.0,0,0,349251,7.8958,,S,Mr,Sivic,Husein,,40.0,1106.0,Sivic,Mr Husein,40.0,Southampton,†,0.0
814,360,361,0.0,3,SkoogMr Wilhelm Johansson,male,40.0,1,4,347088,27.9,,S,Mr,Skoog,Wilhelm,,40.0,1114.0,Skoog,Mr Wilhelm Johansson,40.0,Southampton,†,0.0
815,346,347,1.0,2,SmithMiss Marion Elsie,female,40.0,0,0,31418,13.0,,S,Miss,Smith,Marion,,40.0,1123.0,Smith,Miss Marion Elsie,39.0,Southampton,S,1.0
816,319,320,1.0,1,SpeddenMrs Margaretta Corning “Daisy”,female,40.0,1,1,16966,134.5,E34,C,Mrs,Spedden,Margaretta,Corning Stone,40.0,1137.0,Spedden,Mrs Margaretta Corning “Daisy”,39.0,Cherbourg,S,1.0
817,30,31,0.0,1,UruchurtuDon. Manuel Ramirez,male,40.0,0,0,PC 17601,27.7208,,C,Don,Uruchurtu,Manuel,,40.0,1217.0,Uruchurtu,Don. Manuel Ramirez,39.0,Cherbourg,†,1.0
818,1080,1081,,2,VealMr James,male,40.0,0,0,28221,13.0,,S,Mr,Veal,James,,40.0,1235.0,Veal,Mr James,40.0,Southampton,†,0.0
819,161,162,1.0,2,No name match,female,40.0,0,0,C.A. 33595,15.75,,S,Mrs,Watt,Elizabeth,"""Bessie"" Inglis Milne",40.0,,,,,,,
820,1119,1120,,3,EverettMr Thomas James,male,40.5,0,0,C.A. 6212,15.1,,S,Mr,Everett,Thomas,,40.5,381.0,Everett,Mr Thomas James,38.0,Southampton,†,2.5
821,525,526,0.0,3,FarrellMr James,male,40.5,0,0,367232,7.75,,Q,Mr,Farrell,James,,40.5,384.0,Farrell,Mr James,25.0,Queenstown,†,15.5
822,153,154,0.0,3,Van BilliardMr Austin Blyler,male,40.5,0,2,A/5. 851,14.5,,S,Mr,van Bi,Austin,,40.5,1220.0,Van Billiard,Mr Austin Blyler,35.0,Southampton,†,5.5
823,919,920,,1,BradyMr John Bertram,male,41.0,0,0,113054,30.5,A21,S,Mr,Brady,John,,41.0,141.0,Brady,Mr John Bertram,41.0,Southampton,†,0.0
824,337,338,1.0,1,EustisMiss Elizabeth Mussey,female,41.0,0,0,16966,134.5,E40,C,Miss,Burns,Elizabeth,,41.0,379.0,Eustis,Miss Elizabeth Mussey,54.0,Cherbourg,S,-13.0
825,933,934,,3,GoldsmithMr Nathan,male,41.0,0,0,SOTON/O.Q. 3101263,7.85,,S,Mr,Goldsmith,Nathan,,41.0,458.0,Goldsmith,Mr Nathan,41.0,Southampton,†,0.0
826,860,861,0.0,3,HansenMr Claus Peter,male,41.0,2,0,350026,14.1083,,S,Mr,Hansen,Claus,,41.0,493.0,Hansen,Mr Claus Peter,41.0,Southampton,†,0.0
827,1136,1137,,1,KenyonMr Frederick Roland,male,41.0,1,0,17464,51.8625,D21,S,Mr,Kenyon,Frederick,,41.0,654.0,Kenyon,Mr Frederick Roland,41.0,Southampton,†,0.0
828,272,273,1.0,2,MellingerMrs Elizabeth Anne,female,41.0,0,1,250644,19.5,,S,Mrs,Mellinger,Elizabeth,Anne Maidment,41.0,796.0,Mellinger,Mrs Elizabeth Anne,41.0,Southampton,S,0.0
829,761,762,0.0,3,NirvaMr Iisakki Antino äijö,male,41.0,0,0,SOTON/O2 3101272,7.125,,S,Mr,Nirva,Iisakki,Antino,41.0,882.0,Nirva,Mr Iisakki Antino äijö,41.0,Southampton,†,0.0
830,638,639,0.0,3,PanulaMrs Maija Emelia Abrahamintytar,female,41.0,0,5,3101295,39.6875,,S,Mrs,Panula,Maria,Emilia Ojala,41.0,927.0,Panula,Mrs Maija Emelia Abrahamintytar,41.0,Southampton,†,0.0
831,1055,1056,,2,PeruschitzFather Josef,male,41.0,0,0,237393,13.0,,S,Rev,Peruschitz,Joseph,,41.0,952.0,Peruschitz,Father Josef,41.0,Southampton,†,0.0
832,254,255,0.0,3,RosblomMrs Helena Wilhelmina,female,41.0,0,2,370129,20.2125,,S,Mrs,Rosblom,Helena,Wilhelmina,41.0,1029.0,Rosblom,Mrs Helena Wilhelmina,41.0,Southampton,†,0.0
833,1001,1002,,2,StantonMr Samuel Ward,male,41.0,0,0,237734,15.0458,,C,Mr,Stanton,Samuel,,41.0,1145.0,Stanton,Mr Samuel Ward,42.0,Cherbourg,†,-1.0
834,845,846,0.0,3,AbbingMr Anthony,male,42.0,0,0,C.A. 5547,7.55,,S,Mr,Abbing,Anthony,,42.0,1.0,Abbing,Mr Anthony,42.0,Southampton,†,0.0
835,380,381,1.0,1,No name match,female,42.0,0,0,PC 17757,227.525,,C,Miss,Bidois,Rosalie,,42.0,,,,,,,
836,1049,1050,,1,BorebankMr John James,male,42.0,0,0,110489,26.55,D22,S,Mr,Borebank,John,,42.0,129.0,Borebank,Mr John James,42.0,Southampton,†,0.0
837,1019,1020,,2,BowenurMr Solomon,male,42.0,0,0,211535,13.0,,S,Mr,Bowenur,Solomon,,42.0,137.0,Bowenur,Mr Solomon,42.0,Southampton,†,0.0
838,149,150,0.0,2,BylesFather Thomas Roussel Davids,male,42.0,0,0,244310,13.0,,S,Rev,Byles,Thomas,Roussel,42.0,171.0,Byles,Father Thomas Roussel Davids,42.0,Southampton,†,0.0
839,865,866,1.0,2,ByströmMrs Karolina,female,42.0,0,0,236852,13.0,,S,Mrs,Bystrom,Karolina),,42.0,172.0,Byström,Mrs Karolina,40.0,Southampton,†,2.0
840,707,708,1.0,1,CalderheadMr Edward Pennington,male,42.0,0,0,PC 17476,26.2875,E24,S,Mr,Calderhead,Edward,,42.0,181.0,Calderhead,Mr Edward Pennington,42.0,Southampton,S,0.0
841,349,350,0.0,3,DimicMr Jovan,male,42.0,0,0,315088,8.6625,,S,Mr,Dimic,Jovan,,42.0,334.0,Dimic,Mr Jovan,42.0,Southampton,†,0.0
842,1138,1139,,2,DrewMr James Vivian,male,42.0,1,1,28220,32.5,,S,Mr,Drew,James,,42.0,353.0,Drew,Mr James Vivian,42.0,Southampton,†,0.0
843,1106,1107,,1,HeadMr Christopher,male,42.0,0,0,113038,42.5,B11,S,Mr,Head,Christopher,,42.0,522.0,Head,Mr Christopher,42.0,Southampton,†,0.0
844,35,36,0.0,1,HolversonMr Alexander Oskar,male,42.0,1,0,113789,52.0,,S,Mr,Holverson,Alexander,,42.0,558.0,Holverson,Mr Alexander Oskar,42.0,Southampton,†,0.0
845,288,289,1.0,2,HosonoMr Masabumi,male,42.0,0,0,237798,13.0,,S,Mr,Hosono,Masabumi,,42.0,564.0,Hosono,Mr Masabumi,41.0,Southampton,S,1.0
846,699,700,0.0,3,HumblenMr Adolf Mathias Nicolai Olsen,male,42.0,0,0,348121,7.65,F G63,S,Mr,Humblen,Adolf,Mathias Nicolai,42.0,571.0,Humblen,Mr Adolf Mathias Nicolai Olsen,42.0,Southampton,†,0.0
847,217,218,0.0,2,JacobsohnMr Sidney Samuel,male,42.0,1,0,243847,27.0,,S,Mr,Jacobsohn,Sidney,,42.0,590.0,Jacobsohn,Mr Sidney Samuel,42.0,Southampton,†,0.0
848,621,622,1.0,1,KimballMr Edwin Nelson Jr.,male,42.0,1,0,11753,52.5542,D19,S,Mr,Kimball,Edwin,Nelson,42.0,661.0,Kimball,Mr Edwin Nelson Jr.,42.0,Southampton,S,0.0
849,1035,1036,,1,Lindeberg-LindMr Erik Gustaf,male,42.0,0,0,17475,26.55,,S,Mr,Lindeberg-Lind,Erik,Gustaf (Mr Edward,42.0,716.0,Lindeberg-Lind,Mr Erik Gustaf,42.0,Southampton,†,0.0
850,432,433,1.0,2,LouchMrs Alice Adelaide,female,42.0,1,0,SC/AH 3085,26.0,,S,Mrs,Louch,Alice,Adelaide Slow,42.0,735.0,Louch,Mrs Alice Adelaide,42.0,Southampton,†,0.0
851,197,198,0.0,3,OlsenMr Karl Siegwart Andreas,male,42.0,0,1,4579,8.4042,,S,Mr,Olsen,Karl,Siegwart,42.0,894.0,Olsen,Mr Karl Siegwart Andreas,42.0,Southampton,†,0.0
852,668,669,0.0,3,CookMr Jacob,male,43.0,0,0,A/5 3536,8.05,,S,Mr,Cook,Jacob,,43.0,262.0,Cook,Mr Jacob,43.0,Southampton,†,0.0
853,1025,1026,,3,DintcheffMr Valtcho,male,43.0,0,0,349226,7.8958,,S,Mr,Dintcheff,Valtcho,,43.0,335.0,Dintcheff,Mr Valtcho,43.0,Southampton,†,0.0
854,1295,1296,,1,FrauenthalMr Isaac Gerald,male,43.0,1,0,17765,27.7208,D40,C,Mr,Frauenthal,Isaac,,43.0,417.0,Frauenthal,Mr Isaac Gerald,43.0,Cherbourg,S,0.0
855,678,679,0.0,3,GoodwinMr Frederick Joseph,female,43.0,1,6,CA 2144,46.9,,S,Mrs,Goodwin,Augusta,Tyler,43.0,466.0,Goodwin,Mr Frederick Joseph,42.0,Southampton,†,1.0
856,314,315,0.0,2,HartMr Benjamin,male,43.0,1,1,F.C.C. 13529,26.25,,S,Mr,Hart,Benjamin,,43.0,513.0,Hart,Mr Benjamin,47.0,Southampton,†,-4.0
857,818,819,0.0,3,HolmMr John Fredrik Alexander,male,43.0,0,0,C 7075,6.45,,S,Mr,Holm,John,Fredrik,43.0,556.0,Holm,Mr John Fredrik Alexander,43.0,Southampton,†,0.0
858,1193,1194,,2,PhillipsMr Escott Robert,male,43.0,0,1,S.O./P.P. 2,21.0,,S,Mr,Phillips,Escott,,43.0,967.0,Phillips,Mr Escott Robert,42.0,Southampton,†,1.0
859,779,780,1.0,1,RobertMrs Elisabeth Walton,female,43.0,0,1,24160,211.3375,B3,S,Mrs,Robert,Elisabeth,Walton McMillan,43.0,1017.0,Robert,Mrs Elisabeth Walton,43.0,Southampton,S,0.0
860,991,992,,1,StengelMr Charles Emil Henry,female,43.0,1,0,11778,55.4417,C116,C,Mrs,Stengel,Annie,May Morris,43.0,1147.0,Stengel,Mr Charles Emil Henry,54.0,Cherbourg,S,-11.0
861,194,195,1.0,1,No name match,female,44.0,0,0,PC 17610,27.7208,B4,C,Mrs,Brown,Margaret,Tobin,44.0,,,,,,,
862,854,855,0.0,2,CarterFather Ernest Courtenay,female,44.0,1,0,244252,26.0,,S,Mrs,Carter,Lilian,Hughes,44.0,204.0,Carter,Father Ernest Courtenay,54.0,Southampton,†,-10.0
863,160,161,0.0,3,CribbMr John Hatfield,male,44.0,0,1,371362,16.1,,S,Mr,Cribb,John,,44.0,280.0,Cribb,Mr John Hatfield,44.0,Southampton,†,0.0
864,1264,1265,,2,HarbeckMr William H.,male,44.0,0,0,248746,13.0,,S,Mr,Harbeck,William,,44.0,497.0,Harbeck,Mr William H.,44.0,Southampton,†,0.0
865,523,524,1.0,1,HippachMrs Ida Sophia,female,44.0,0,1,111361,57.9792,B18,C,Mrs,Hippach,Ida,Sophia Fischer,44.0,545.0,Hippach,Mrs Ida Sophia,44.0,Cherbourg,S,0.0
866,236,237,0.0,2,HoldMr Stephen,male,44.0,1,0,26707,26.0,,S,Mr,Hold,Stephen,,44.0,554.0,Hold,Mr Stephen,44.0,Southampton,†,0.0
867,696,697,0.0,3,KellyMr James,male,44.0,0,0,363592,8.05,,S,Mr,Kelly,James,,44.0,649.0,Kelly,Mr James,19.0,Southampton,†,25.0
868,696,697,0.0,3,KellyMr James,male,44.0,0,0,363592,8.05,,S,Mr,Kelly,James,,44.0,650.0,Kelly,Mr James,44.0,Queenstown,†,0.0
869,245,246,0.0,1,MinahanDr William Edward,male,44.0,2,0,19928,90.0,C78,Q,Dr,Minahan,William,,44.0,808.0,Minahan,Dr William Edward,44.0,Queenstown,†,0.0
870,414,415,1.0,3,SundmanMr Johan Julian,male,44.0,0,0,STON/O 2. 3101269,7.925,,S,Mr,Sundman,Johan,,44.0,1164.0,Sundman,Mr Johan Julian,44.0,Southampton,S,0.0
871,603,604,0.0,3,TörberMr Ernst Wilhelm,male,44.0,0,0,364511,8.05,,S,Mr,Torber,Ernst,,44.0,1215.0,Törber,Mr Ernst Wilhelm,41.0,Southampton,†,3.0
872,910,911,,3,AssafMrs Mariana,female,45.0,0,0,2696,7.225,,C,Mrs,Assaf Khal,Mariana,,45.0,63.0,Assaf,Mrs Mariana,45.0,Cherbourg,S,0.0
873,362,363,0.0,3,BarbaraMrs Catherine David,female,45.0,0,1,2691,14.4542,,C,Mrs,Barbara,Catherine,David,45.0,87.0,Barbara,Mrs Catherine David,45.0,Cherbourg,†,0.0
874,339,340,0.0,1,BlackwellMr Stephen Weart,male,45.0,0,0,113784,35.5,T,S,Mr,Blackwell,Stephen,,45.0,125.0,Blackwell,Mr Stephen Weart,45.0,Southampton,†,0.0
875,1266,1267,,1,No name match,female,45.0,0,0,PC 17608,262.375,,C,Miss,Bowen,Grace,,45.0,,,,,,,
876,536,537,0.0,1,ButtMajor Archibald Willingham,male,45.0,0,0,113050,26.55,B38,S,Major,Butt,Archibald,,45.0,170.0,Butt,Major Archibald Willingham,46.0,Southampton,†,-1.0
877,937,938,,1,ChevréMr Paul Romaine Marie Léonce,male,45.0,0,0,PC 17594,29.7,A9,C,Mr,Chevre,Paul,,45.0,226.0,Chevré,Mr Paul Romaine Marie Léonce,45.0,Cherbourg,S,0.0
878,1132,1133,,2,ChristyMrs Alice Frances,female,45.0,0,2,237789,30.0,,S,Mrs,Christy,Alice,Frances,45.0,232.0,Christy,Mrs Alice Frances,45.0,Southampton,S,0.0
879,338,339,1.0,3,DahlMr Charles Edward,male,45.0,0,0,7598,8.05,,S,Mr,Dahl,Karl,,45.0,289.0,Dahl,Mr Charles Edward,45.0,Southampton,S,0.0
880,129,130,0.0,3,EkströmMr Amandus,male,45.0,0,0,347061,6.975,,S,Mr,Ekstrom,Johan,,45.0,370.0,Ekström,Mr Amandus,45.0,Southampton,†,0.0
881,1259,1260,,1,GibsonMrs Pauline Caroline,female,45.0,0,1,112378,59.4,,C,Mrs,Gibson,Pauline,C Boeson,45.0,440.0,Gibson,Mrs Pauline Caroline,44.0,Cherbourg,S,1.0
882,1241,1242,,1,GreenfieldMrs Blanche,female,45.0,0,1,PC 17759,63.3583,D10 D12,C,Mrs,Greenfield,Blanche,Strouse,45.0,475.0,Greenfield,Mrs Blanche,45.0,Cherbourg,S,0.0
883,1200,1201,,3,HansenMr Claus Peter,female,45.0,1,0,350026,14.1083,,S,Mrs,Hansen,Jennie,L Howard,45.0,493.0,Hansen,Mr Claus Peter,41.0,Southampton,†,4.0
884,62,63,0.0,1,HarrisMr Henry Birkhardt,male,45.0,1,0,36973,83.475,C83,S,Mr,Harris,Henry,,45.0,508.0,Harris,Mr Henry Birkhardt,45.0,Southampton,†,0.0
885,440,441,1.0,2,No name match,female,45.0,1,1,F.C.C. 13529,26.25,,S,Mrs,Hart,Esther,Ada Bloomfield,45.0,,,,,,,
886,706,707,1.0,2,WareMrs Florence Louise,female,45.0,0,0,223596,13.5,,S,Mrs,Kelly,Florence,,45.0,1246.0,Ware,Mrs Florence Louise,31.0,Southampton,S,14.0
887,935,936,,1,KimballMr Edwin Nelson Jr.,female,45.0,1,0,11753,52.5542,D19,S,Mrs,Kimball,Gertrude,Parsons,45.0,661.0,Kimball,Mr Edwin Nelson Jr.,42.0,Southampton,S,3.0
888,276,277,0.0,3,LindblomMiss Augusta Charlotta,female,45.0,0,0,347073,7.75,,S,Miss,Lindblom,Augusta,,45.0,715.0,Lindblom,Miss Augusta Charlotta,45.0,Southampton,†,0.0
889,187,188,1.0,1,RomaineMr Charles Hallace,male,45.0,0,0,111428,26.55,,S,Mr,Romaine,"""Mr","C Rolmane""",45.0,1024.0,Romaine,Mr Charles Hallace,45.0,Southampton,S,0.0
890,167,168,0.0,3,SkoogMrs Anna Bernhardina,female,45.0,1,4,347088,27.9,,S,Mrs,Skoog,Anna,Bernhardina Karlsson,45.0,1115.0,Skoog,Mrs Anna Bernhardina,43.0,Southampton,†,2.0
891,1133,1134,,1,SpeddenMr Frederic Oakley,male,45.0,1,1,16966,134.5,E34,C,Mr,Spedden,Frederic,,45.0,1136.0,Spedden,Mr Frederic Oakley,45.0,Cherbourg,S,0.0
892,856,857,1.0,1,No name match,female,45.0,1,1,36928,164.8667,,S,Mrs,Wick,Mary,Hitchcock,45.0,,,,,,,
893,331,332,0.0,1,PartnerMr Austin,male,45.5,0,0,113043,28.5,C124,S,Mr,Partner,Austen,,45.5,932.0,Partner,Mr Austin,40.0,Southampton,†,5.5
894,203,204,0.0,3,Yousseff (Abi Saab)Mr Gerios,male,45.5,0,0,2628,7.225,,C,Mr,Youseff,Gerious,,45.5,1305.0,Yousseff (Abi Saab),Mr Gerios,26.0,Cherbourg,†,19.5
895,92,93,0.0,1,ChaffeeMr Herbert Fuller,male,46.0,1,0,W.E.P. 5734,61.175,E31,S,Mr,Chaffee,Herbert,,46.0,216.0,Chaffee,Mr Herbert Fuller,46.0,Southampton,†,0.0
896,789,790,0.0,1,GuggenheimMr Benjamin,male,46.0,0,0,PC 17593,79.2,B82 B84,C,Mr,Guggenheim,Benjamin,,46.0,478.0,Guggenheim,Mr Benjamin,46.0,Cherbourg,†,0.0
897,902,903,,1,JonesMr Charles Cresson,male,46.0,0,0,694,26.0,,S,Mr,Jones,Charles,,46.0,621.0,Jones,Mr Charles Cresson,46.0,Southampton,†,0.0
898,1161,1162,,1,McCaffryMr Thomas Francis,male,46.0,0,0,13050,75.2417,C6,C,Mr,McCaffry,Thomas,,46.0,772.0,McCaffry,Mr Thomas Francis,46.0,Southampton,†,0.0
899,397,398,0.0,2,McKaneMr Peter Daniel,male,46.0,0,0,28403,26.0,,S,Mr,McKane,Peter,,46.0,787.0,McKane,Mr Peter Daniel,46.0,Southampton,†,0.0
900,1218,1219,,1,RosenshineMr George,male,46.0,0,0,PC 17585,79.2,,C,Mr,Rosenshine,George,(Mr George,46.0,1031.0,Rosenshine,Mr George,46.0,Cherbourg,†,0.0
901,1093,1094,,1,AstorColonel John Jacob,male,47.0,1,0,PC 17757,227.525,C62 C64,C,Col,Astor,John,,47.0,65.0,Astor,Colonel John Jacob,47.0,Cherbourg,†,0.0
902,871,872,1.0,1,BeckwithMr Richard Leonard,female,47.0,1,1,11751,52.5542,D35,S,Mrs,Beckwith,Sallie,Monypeny,47.0,107.0,Beckwith,Mr Richard Leonard,37.0,Southampton,S,10.0
903,905,906,,1,ChaffeeMrs Carrie Constance,female,47.0,1,0,W.E.P. 5734,61.175,E31,S,Mrs,Chaffee,Carrie,Constance Toogood,47.0,217.0,Chaffee,Mrs Carrie Constance,47.0,Southampton,S,0.0
